Sentence #,Word,Tag
,paper,O
,",",O
,'Real-Time,B-TITLE
,Robust,I-TITLE
,Signal,I-TITLE
,Space,I-TITLE
,Separation,I-TITLE
,for,I-TITLE
,Magnetoencephalography,I-TITLE
,',O
,",",O
,authored,O
,by,O
,Chenlei,B-AUTHOR
,Guo,I-AUTHOR
,",",O
,Xin,B-AUTHOR
,Li,I-AUTHOR
,",",O
,Samu,B-AUTHOR
,Taulu,I-AUTHOR
,",",O
,Wei,B-AUTHOR
,Wang,I-AUTHOR
,",",O
,and,O
,Douglas,B-AUTHOR
,J.,I-AUTHOR
,Weber,I-AUTHOR
,",",O
,published,O
,in,O
,IEEE,B-BOOKTITLE_OR_JOURNAL
,Transactions,I-BOOKTITLE_OR_JOURNAL
,on,I-BOOKTITLE_OR_JOURNAL
,Biomedical,I-BOOKTITLE_OR_JOURNAL
,Engieering,I-BOOKTITLE_OR_JOURNAL
,Vol,B-VOLUME
,57,I-VOLUME
,",",O
,p1856~1866,B-PAGES
,",",O
,August,B-MONTH
,2010.,B-YEAR
,``,O
Sentence: 252,``,O
,``,O
,'',O
,'',O
,Detect,O
,ECG,O
,related,O
,components,O
,using,O
,correlation,O
,.,O
,..,O
,note,O
,:,O
,:,O
,If,O
,no,O
,ECG,O
,channel,O
,is,O
,available,O
,",",O
,routine,O
,attempts,O
,to,O
,create,O
,an,O
,artificial,O
,ECG,O
,based,O
,on,O
,cross-channel,O
,averaging,O
,.,O
,Parameters,O
,--,O
,--,O
,--,O
,--,O
,--,O
,inst,O
,:,O
,instance,O
,of,O
,Raw,O
,",",O
,Epochs,O
,or,O
,Evoked,O
,Object,O
,to,O
,compute,O
,sources,O
,from,O
,.,O
,ch_name,O
,:,O
,str,O
,The,O
,name,O
,of,O
,the,O
,channel,O
,to,O
,use,O
,for,O
,ECG,O
,peak,O
,detection,O
,.,O
,The,O
,argument,O
,is,O
,mandatory,O
,if,O
,the,O
,dataset,O
,contains,O
,no,O
,ECG,O
,channels,O
,.,O
,threshold,O
,:,O
,float,O
,The,O
,value,O
,above,O
,which,O
,a,O
,feature,O
,is,O
,classified,O
,as,O
,outlier,O
,.,O
,If,O
,method,O
,is,O
,'ctps,O
,',O
,",",O
,defaults,O
,to,O
,0.25,O
,",",O
,else,O
,defaults,O
,to,O
,3.0.,O
,start,O
,:,O
,int,O
,|,O
,float,O
,|,O
,None,O
,First,O
,sample,O
,to,O
,include,O
,.,O
,If,O
,float,O
,",",O
,data,O
,will,O
,be,O
,interpreted,O
,as,O
,time,O
,in,O
,seconds,O
,.,O
,If,O
,None,O
,",",O
,data,O
,will,O
,be,O
,used,O
,from,O
,the,O
,first,O
,sample,O
,.,O
,stop,O
,:,O
,int,O
,|,O
,float,O
,|,O
,None,O
,Last,O
,sample,O
,to,O
,not,O
,include,O
,.,O
,If,O
,float,O
,",",O
,data,O
,will,O
,be,O
,interpreted,O
,as,O
,time,O
,in,O
,seconds,O
,.,O
,If,O
,None,O
,",",O
,data,O
,will,O
,be,O
,used,O
,to,O
,the,O
,last,O
,sample,O
,.,O
,l_freq,O
,:,O
,float,O
,Low,O
,pass,O
,frequency,O
,.,O
,h_freq,O
,:,O
,float,O
,High,O
,pass,O
,frequency,O
,.,O
,method,O
,:,O
,{,O
,'ctps,O
,',O
,",",O
,'correlation,O
,',O
,},O
,The,O
,method,O
,used,O
,for,O
,detection,O
,.,O
,If,O
,'ctps,O
,',O
,",",O
,cross-trial,O
,phase,O
,statistics,O
,[,O
,1,O
,],O
,are,O
,used,O
,to,O
,detect,O
,ECG,O
,related,O
,components,O
,.,O
,Thresholding,O
,is,O
,then,O
,based,O
,on,O
,the,O
,significance,O
,value,O
,of,O
,a,O
,Kuiper,O
,statistic,O
,.,O
,If,O
,'correlation,O
,',O
,",",O
,detection,O
,is,O
,based,O
,on,O
,Pearson,O
,correlation,O
,between,O
,the,O
,filtered,O
,data,O
,and,O
,the,O
,filtered,O
,ECG,O
,channel,O
,.,O
,Thresholding,O
,is,O
,based,O
,on,O
,iterative,O
,z-scoring,O
,.,O
,The,O
,above,O
,threshold,O
,components,O
,will,O
,be,O
,masked,O
,and,O
,the,O
,z-score,O
,will,O
,be,O
,recomputed,O
,until,O
,no,O
,supra-threshold,O
,component,O
,remains,O
,.,O
,Defaults,O
,to,O
,'ctps,O
,',O
,.,O
,reject_by_annotation,O
,:,O
,bool,O
,If,O
,True,O
,",",O
,data,O
,annotated,O
,as,O
,bad,O
,will,O
,be,O
,omitted,O
,.,O
,Defaults,O
,to,O
,True,O
,.,O
,..,O
,versionadded,O
,:,O
,:,O
,0.14.0,O
,verbose,O
,:,O
,bool,O
,",",O
,str,O
,",",O
,int,O
,",",O
,or,O
,None,O
,If,O
,not,O
,None,O
,",",O
,override,O
,default,O
,verbose,O
,level,O
,(,O
,see,O
,:,O
,func,O
,:,O
,`,O
,mne.verbose,O
,`,O
,and,O
,:,O
,ref,O
,:,O
,`,O
,Logging,O
,documentation,O
,<,O
,tut_logging,O
,>,O
,`,O
,for,O
,more,O
,),O
,.,O
,Defaults,O
,to,O
,self.verbose,O
,.,O
,Returns,O
,--,O
,--,O
,--,O
,-,O
,ecg_idx,O
,:,O
,list,O
,of,O
,int,O
,The,O
,indices,O
,of,O
,ECG,O
,related,O
,components,O
,.,O
,scores,O
,:,O
,np.ndarray,O
,of,O
,float,O
,",",O
,shape,O
,(,O
,``,O
,n_components_,O
,``,O
,),O
,The,O
,correlation,O
,scores,O
,.,O
,See,O
,Also,O
,--,O
,--,O
,--,O
,--,O
,find_bads_eog,O
,References,O
,--,O
,--,O
,--,O
,--,O
,--,O
,[,O
,1,O
,],O
,Dammers,B-AUTHOR
,",",I-AUTHOR
,J.,I-AUTHOR
,",",O
,Schiek,B-AUTHOR
,",",I-AUTHOR
,M.,I-AUTHOR
,",",O
,Boers,B-AUTHOR
,",",I-AUTHOR
,F.,I-AUTHOR
,",",O
,Silex,B-AUTHOR
,",",I-AUTHOR
,C.,I-AUTHOR
,",",O
,Zvyagintsev,B-AUTHOR
,",",I-AUTHOR
,M.,I-AUTHOR
,",",O
,Pietrzyk,B-AUTHOR
,",",I-AUTHOR
,U.,I-AUTHOR
,",",O
,Mathiak,B-AUTHOR
,",",I-AUTHOR
,K.,I-AUTHOR
,",",O
,2008,B-YEAR
,.,O
,Integration,B-TITLE
,of,I-TITLE
,amplitude,I-TITLE
,and,I-TITLE
,phase,I-TITLE
,statistics,I-TITLE
,for,I-TITLE
,complete,I-TITLE
,artifact,I-TITLE
,removal,I-TITLE
,in,I-TITLE
,independent,I-TITLE
,components,I-TITLE
,of,I-TITLE
,neuromagnetic,I-TITLE
,recordings,I-TITLE
,.,O
,Biomedical,B-BOOKTITLE_OR_JOURNAL
,Engineering,I-BOOKTITLE_OR_JOURNAL
,",",I-BOOKTITLE_OR_JOURNAL
,IEEE,I-BOOKTITLE_OR_JOURNAL
,Transactions,I-BOOKTITLE_OR_JOURNAL
,on,I-BOOKTITLE_OR_JOURNAL
,55,B-VOLUME
,(,O
,10,B-NUMBER
,),O
,",",O
,2353-2362.,B-PAGES
,``,O
,'',O
,'',O
,'',O
Sentence: 253,``,O
,@,O
,H,O
,<,O
,COMPRESS,O
,utility,O
,>,O
,compress,O
,:,O
,compress.c,O
,Main,O
,and,O
,Operating,O
,System,O
,Independent,O
,support,O
,functions,O
,port,O
,by,O
,:,O
,Donald,O
,J.,O
,Gloistein,O
,Source,O
,",",O
,Documentation,O
,",",O
,Object,O
,Code,O
,:,O
,released,O
,to,O
,Public,O
,Domain,O
,.,O
,This,O
,code,O
,is,O
,ported,O
,from,O
,compress,O
,v4.0,O
,release,O
,joe,O
,.,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,-,O
,Module,O
,Description,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,The,O
,compress,O
,program,O
,is,O
,compatible,O
,with,O
,the,O
,compression,O
,decompression,O
,used,O
,on,O
,the,O
,Unix,O
,systems,O
,compress,O
,programs,O
,.,O
,This,O
,is,O
,version,O
,4,O
,and,O
,supports,O
,up,O
,to,O
,16,O
,bits,O
,compression,O
,.,O
,The,O
,porting,O
,retained,O
,the,O
,Unix,O
,meanings,O
,of,O
,all,O
,options,O
,",",O
,added,O
,a,O
,couple,O
,for,O
,MsDos,O
,and,O
,modified,O
,the,O
,file,O
,name,O
,conventions,O
,to,O
,make,O
,more,O
,sense,O
,.,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,-,O
,Implementation,O
,Notes,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,compiled,O
,with,O
,:,O
,compress.h,O
,compress.fns,O
,linked,O
,with,O
,:,O
,compapi.obj,O
,compusi.obj,O
,problems,O
,:,O
,See,O
,notes,O
,in,O
,compress.h,O
,for,O
,defines,O
,needed,O
,.,O
,It,O
,should,O
,work,O
,now,O
,with,O
,Xenix,O
,Check,O
,the,O
,signal,O
,(,O
,),O
,handler,O
,functions,O
,in,O
,your,O
,compiler,O
,documentation,O
,.,O
,This,O
,code,O
,assumes,O
,ANSI,O
,SYS,O
,V,O
,compatible,O
,header,O
,and,O
,return,O
,values,O
,.,O
,Change,O
,as,O
,appropriate,O
,for,O
,your,O
,compiler,O
,and,O
,operating,O
,system,O
,.,O
,This,O
,source,O
,compiles,O
,properly,O
,with,O
,Microsoft,O
,C,O
,compiler,O
,version,O
,5.1,O
,.,O
,CAUTION,O
,:,O
,because,O
,the,O
,program,O
,is,O
,in,O
,modules,O
,",",O
,make,O
,sure,O
,you,O
,recompile,O
,all,O
,modules,O
,if,O
,you,O
,change,O
,the,O
,header,O
,or,O
,a,O
,define,O
,in,O
,the,O
,compress.c,O
,file,O
,Algorithm,O
,from,O
,``,O
,A,B-TITLE
,Technique,I-TITLE
,for,I-TITLE
,High,I-TITLE
,Performance,I-TITLE
,Data,I-TITLE
,Compression,I-TITLE
,'',O
,",",O
,Terry,B-AUTHOR
,A.,I-AUTHOR
,Welch,I-AUTHOR
,",",O
,IEEE,B-BOOKTITLE_OR_JOURNAL
,Computer,I-BOOKTITLE_OR_JOURNAL
,Vol,B-VOLUME
,17,I-VOLUME
,",",O
,No,B-NUMBER
,6,I-NUMBER
,(,O
,June,B-MONTH
,1984,B-YEAR
,),O
,",",O
,pp,B-PAGES
,8-19,I-PAGES
,.,O
,Assumptions,O
,:,O
,When,O
,filenames,O
,are,O
,given,O
,",",O
,replaces,O
,with,O
,the,O
,compressed,O
,version,O
,(,O
,.Z,O
,suffix,O
,),O
,only,O
,if,O
,the,O
,file,O
,decreases,O
,in,O
,size,O
,.,O
,Algorithm,O
,:,O
,Modified,O
,Lempel-Ziv,O
,method,O
,(,O
,LZW,O
,),O
,.,O
,Basically,O
,finds,O
,common,O
,substrings,O
,and,O
,replaces,O
,them,O
,with,O
,a,O
,variable,O
,size,O
,code,O
,.,O
,This,O
,is,O
,deterministic,O
,",",O
,and,O
,can,O
,be,O
,done,O
,on,O
,the,O
,fly,O
,.,O
,Thus,O
,",",O
,the,O
,decompression,O
,procedure,O
,needs,O
,no,O
,input,O
,table,O
,",",O
,but,O
,tracks,O
,the,O
,way,O
,the,O
,table,O
,was,O
,built,O
,.,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,-,O
,Author,O
,(,O
,s,O
,),O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,-,O
,Initials,O
,--,O
,--,O
,Name,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,-,O
,DjG,O
,Donald,O
,J.,O
,Gloistein,O
,Plus,O
,many,O
,others,O
,",",O
,see,O
,rev.hst,O
,file,O
,for,O
,full,O
,list,O
,LvR,O
,Lyle,O
,V.,O
,Rains,O
,",",O
,many,O
,thanks,O
,for,O
,improved,O
,implementation,O
,@,O
,H,O
,``,O
Sentence: 254,``,O
,``,O
,'',O
,'',O
,Create,O
,an,O
,ensemble,O
,of,O
,balanced,O
,sets,O
,by,O
,iteratively,O
,under-sampling,O
,the,O
,imbalanced,O
,dataset,O
,using,O
,an,O
,estimator,O
,.,O
,This,O
,method,O
,iteratively,O
,select,O
,subset,O
,and,O
,make,O
,an,O
,ensemble,O
,of,O
,the,O
,different,O
,sets,O
,.,O
,The,O
,selection,O
,is,O
,performed,O
,using,O
,a,O
,specific,O
,classifier,O
,.,O
,Read,O
,more,O
,in,O
,the,O
,:,O
,ref,O
,:,O
,`,O
,User,O
,Guide,O
,<,O
,ensemble_samplers,O
,>,O
,`,O
,.,O
,Parameters,O
,--,O
,--,O
,--,O
,--,O
,--,O
,{,O
,sampling_strategy,O
,},O
,return_indices,O
,:,O
,bool,O
,",",O
,optional,O
,(,O
,default=True,O
,),O
,Whether,O
,or,O
,not,O
,to,O
,return,O
,the,O
,indices,O
,of,O
,the,O
,samples,O
,randomly,O
,selected,O
,from,O
,the,O
,majority,O
,class,O
,.,O
,{,O
,random_state,O
,},O
,n_max_subset,O
,:,O
,int,O
,or,O
,None,O
,",",O
,optional,O
,(,O
,default=None,O
,),O
,Maximum,O
,number,O
,of,O
,subsets,O
,to,O
,generate,O
,.,O
,By,O
,default,O
,",",O
,all,O
,data,O
,from,O
,the,O
,training,O
,will,O
,be,O
,selected,O
,that,O
,could,O
,lead,O
,to,O
,a,O
,large,O
,number,O
,of,O
,subsets,O
,.,O
,We,O
,can,O
,probably,O
,deduce,O
,this,O
,number,O
,empirically,O
,.,O
,estimator,O
,:,O
,object,O
,",",O
,optional,O
,(,O
,default=KNeighborsClassifier,O
,(,O
,),O
,),O
,An,O
,estimator,O
,inherited,O
,from,O
,:,O
,class,O
,:,O
,`,O
,sklearn.base.ClassifierMixin,O
,`,O
,and,O
,having,O
,an,O
,attribute,O
,:,O
,func,O
,:,O
,`,O
,predict_proba,O
,`,O
,.,O
,bootstrap,O
,:,O
,bool,O
,",",O
,optional,O
,(,O
,default=True,O
,),O
,Whether,O
,to,O
,bootstrap,O
,the,O
,data,O
,before,O
,each,O
,iteration,O
,.,O
,ratio,O
,:,O
,str,O
,",",O
,dict,O
,",",O
,or,O
,callable,O
,..,O
,deprecated,O
,:,O
,:,O
,0.4,O
,Use,O
,the,O
,parameter,O
,``,O
,sampling_strategy,O
,``,O
,instead,O
,.,O
,It,O
,will,O
,be,O
,removed,O
,in,O
,0.6,O
,.,O
,Notes,O
,--,O
,--,O
,-,O
,The,O
,method,O
,is,O
,described,O
,in,O
,[,O
,1,O
,],O
,_,O
,.,O
,Supports,O
,mutli-class,O
,resampling,O
,.,O
,A,O
,one-vs.-rest,O
,scheme,O
,is,O
,used,O
,as,O
,originally,O
,proposed,O
,in,O
,[,O
,1,O
,],O
,_,O
,.,O
,See,O
,:,O
,ref,O
,:,O
,`,O
,sphx_glr_auto_examples_ensemble_plot_balance_cascade.py,O
,`,O
,.,O
,See,O
,also,O
,--,O
,--,O
,--,O
,--,O
,BalancedBaggingClassifier,O
,",",O
,EasyEnsemble,O
,References,O
,--,O
,--,O
,--,O
,--,O
,--,O
,..,O
,[,O
,1,O
,],O
,X.,B-AUTHOR
,Y.,I-AUTHOR
,Liu,I-AUTHOR
,",",O
,J.,B-AUTHOR
,Wu,I-AUTHOR
,and,O
,Z.,B-AUTHOR
,H.,I-AUTHOR
,Zhou,I-AUTHOR
,",",O
,``,O
,Exploratory,B-TITLE
,Undersampling,I-TITLE
,for,I-TITLE
,Class-Imbalance,I-TITLE
,Learning,I-TITLE
,",",O
,'',O
,in,O
,IEEE,B-BOOKTITLE_OR_JOURNAL
,Transactions,I-BOOKTITLE_OR_JOURNAL
,on,I-BOOKTITLE_OR_JOURNAL
,Systems,I-BOOKTITLE_OR_JOURNAL
,",",I-BOOKTITLE_OR_JOURNAL
,Man,I-BOOKTITLE_OR_JOURNAL
,",",I-BOOKTITLE_OR_JOURNAL
,and,I-BOOKTITLE_OR_JOURNAL
,Cybernetics,I-BOOKTITLE_OR_JOURNAL
,",",I-BOOKTITLE_OR_JOURNAL
,Part,I-BOOKTITLE_OR_JOURNAL
,B,I-BOOKTITLE_OR_JOURNAL
,(,I-BOOKTITLE_OR_JOURNAL
,Cybernetics,I-BOOKTITLE_OR_JOURNAL
,),I-BOOKTITLE_OR_JOURNAL
,",",O
,vol,B-VOLUME
,.,I-VOLUME
,39,I-VOLUME
,",",O
,no,B-NUMBER
,.,I-NUMBER
,2,I-NUMBER
,",",O
,pp,B-PAGES
,.,I-PAGES
,539-550,I-PAGES
,",",O
,April,B-MONTH
,2009,B-YEAR
,.,O
,Examples,O
,--,O
,--,O
,--,O
,--,O
,>,O
,>,O
,>,O
,from,O
,collections,O
,import,O
,Counter,O
,>,O
,>,O
,>,O
,from,O
,sklearn.datasets,O
,import,O
,make_classification,O
,>,O
,>,O
,>,O
,from,O
,imblearn.ensemble,O
,import,O
,BalanceCascade,O
,doctest,O
,:,O
,+NORMALIZE_WHITESPACE,O
,>,O
,>,O
,>,O
,X,O
,",",O
,y,O
,=,O
,make_classification,O
,(,O
,n_classes=2,O
,",",O
,class_sep=2,O
,",",O
,...,O
,weights=,O
,[,O
,0.1,O
,",",O
,0.9,O
,],O
,",",O
,n_informative=3,O
,",",O
,n_redundant=1,O
,",",O
,flip_y=0,O
,",",O
,...,O
,n_features=20,O
,",",O
,n_clusters_per_class=1,O
,",",O
,n_samples=1000,O
,",",O
,random_state=10,O
,),O
,>,O
,>,O
,>,O
,print,O
,(,O
,'Original,O
,dataset,O
,shape,O
,%,O
,s,O
,',O
,%,O
,Counter,O
,(,O
,y,O
,),O
,),O
,Original,O
,dataset,O
,shape,O
,Counter,O
,(,O
,{,O
,{,O
,1,O
,:,O
,900,O
,",",O
,0,O
,:,O
,100,O
,},O
,},O
,),O
,>,O
,>,O
,>,O
,bc,O
,=,O
,BalanceCascade,O
,(,O
,random_state=42,O
,),O
,>,O
,>,O
,>,O
,X_res,O
,",",O
,y_res,O
,=,O
,bc.fit_sample,O
,(,O
,X,O
,",",O
,y,O
,),O
,>,O
,>,O
,>,O
,print,O
,(,O
,'Resampled,O
,dataset,O
,shape,O
,%,O
,s,O
,',O
,%,O
,Counter,O
,(,O
,y_res,O
,[,O
,0,O
,],O
,),O
,),O
,doctest,O
,:,O
,+ELLIPSIS,O
,Resampled,O
,dataset,O
,shape,O
,Counter,O
,(,O
,{,O
,{,O
,...,O
,},O
,},O
,),O
,``,O
,'',O
,'',O
,'',O
Sentence: 255,``,O
,Copyright,O
,(,O
,C,O
,),O
,2002-2004,O
,Etienne,O
,LachanceThis,O
,library,O
,is,O
,free,O
,software,O
,;,O
,you,O
,can,O
,redistribute,O
,it,O
,and,O
,or,O
,modifyit,O
,under,O
,the,O
,terms,O
,of,O
,the,O
,GNU,O
,Lesser,O
,General,O
,Public,O
,License,O
,aspublished,O
,by,O
,the,O
,Free,O
,Software,O
,Foundation,O
,;,O
,either,O
,version,O
,2.1,O
,of,O
,theLicense,O
,",",O
,or,O
,(,O
,at,O
,your,O
,option,O
,),O
,any,O
,later,O
,version.This,O
,library,O
,is,O
,distributed,O
,in,O
,the,O
,hope,O
,that,O
,it,O
,will,O
,be,O
,useful,O
,",",O
,but,O
,WITHOUT,O
,ANY,O
,WARRANTY,O
,;,O
,without,O
,even,O
,the,O
,implied,O
,warranty,O
,ofMERCHANTABILITY,O
,or,O
,FITNESS,O
,FOR,O
,A,O
,PARTICULAR,O
,PURPOSE,O
,.,O
,See,O
,theGNU,O
,Lesser,O
,General,O
,Public,O
,License,O
,for,O
,more,O
,details.You,O
,should,O
,have,O
,received,O
,a,O
,copy,O
,of,O
,the,O
,GNU,O
,Lesser,O
,General,O
,PublicLicense,O
,along,O
,with,O
,this,O
,library,O
,;,O
,if,O
,not,O
,",",O
,write,O
,to,O
,the,O
,Free,O
,SoftwareFoundation,O
,",",O
,Inc.,O
,",",O
,59,O
,Temple,O
,Place,O
,",",O
,Suite,O
,330,O
,",",O
,Boston,O
,",",O
,MA,O
,02111-1307,O
,USAReport,O
,problems,O
,and,O
,direct,O
,all,O
,questions,O
,to,O
,:,O
,email,O
,:,O
,etienne.lachance,O
,@,O
,polymtl.ca,O
,or,O
,richard.gourdeau,O
,@,O
,polymtl.caReference,O
,:,O
,[,O
,1,O
,],O
,J.C.K,B-AUTHOR
,.,I-AUTHOR
,Chou,I-AUTHOR
,",",O
,``,O
,Quaternion,B-TITLE
,Kinematic,I-TITLE
,and,I-TITLE
,Dynamic,I-TITLE
,Differential,I-TITLE
,Equations,I-TITLE
,'',O
,",",O
,IEEE,B-BOOKTITLE_OR_JOURNAL
,Transaction,I-BOOKTITLE_OR_JOURNAL
,on,I-BOOKTITLE_OR_JOURNAL
,Robotics,I-BOOKTITLE_OR_JOURNAL
,and,I-BOOKTITLE_OR_JOURNAL
,Automation,I-BOOKTITLE_OR_JOURNAL
,",",O
,vol,B-VOLUME
,8,I-VOLUME
,",",O
,p53-64,B-PAGES
,.,O
,[,O
,2,O
,],O
,S.,B-AUTHOR
,Chiaverini,I-AUTHOR
,",",O
,B.,B-AUTHOR
,Siciliano,I-AUTHOR
,",",O
,``,O
,The,B-TITLE
,Unit,I-TITLE
,Quaternion,I-TITLE
,:,I-TITLE
,A,I-TITLE
,Useful,I-TITLE
,Tool,I-TITLE
,for,I-TITLE
,Inverse,I-TITLE
,Kinematics,I-TITLE
,of,I-TITLE
,Robot,I-TITLE
,Manipulators,I-TITLE
,'',O
,",",O
,Systems,B-BOOKTITLE_OR_JOURNAL
,Analysis,I-BOOKTITLE_OR_JOURNAL
,",",I-BOOKTITLE_OR_JOURNAL
,Modelling,I-BOOKTITLE_OR_JOURNAL
,and,I-BOOKTITLE_OR_JOURNAL
,Simulation,I-BOOKTITLE_OR_JOURNAL
,",",O
,vol,B-VOLUME
,.,I-VOLUME
,35,I-VOLUME
,",",O
,pp.45-60,B-PAGES
,",",O
,1999,B-YEAR
,.,O
,[,O
,3,O
,],O
,C.,B-AUTHOR
,Natale,I-AUTHOR
,",",O
,``,O
,Quaternion-Based,B-TITLE
,Representation,I-TITLE
,of,I-TITLE
,Rigid,I-TITLE
,Bodies,I-TITLE
,Orientation,I-TITLE
,'',O
,",",O
,PRISMA,B-BOOKTITLE_OR_JOURNAL
,LAB,I-BOOKTITLE_OR_JOURNAL
,",",I-BOOKTITLE_OR_JOURNAL
,PRISMA,I-BOOKTITLE_OR_JOURNAL
,Technical,I-BOOKTITLE_OR_JOURNAL
,Report,I-BOOKTITLE_OR_JOURNAL
,no,B-NUMBER
,.,I-NUMBER
,97-05,I-NUMBER
,",",O
,Oct,B-MONTH
,1997,B-YEAR
,.,O
,[,O
,4,O
,],O
,M.,B-AUTHOR
,Lillholm,I-AUTHOR
,",",O
,E.B,B-AUTHOR
,.,I-AUTHOR
,Dam,I-AUTHOR
,",",O
,M.,B-AUTHOR
,Koch,I-AUTHOR
,",",O
,``,O
,Quaternions,B-TITLE
,",",I-TITLE
,Interpolation,I-TITLE
,and,I-TITLE
,Animation,I-TITLE
,'',O
,",",O
,Technical,B-BOOKTITLE_OR_JOURNAL
,Report,I-BOOKTITLE_OR_JOURNAL
,DIKU-TR-98,I-BOOKTITLE_OR_JOURNAL
,5,B-VOLUME
,",",O
,University,B-PUBLISHER
,of,I-PUBLISHER
,Copenhagen,I-PUBLISHER
,",",O
,July,B-MONTH
,1998,B-YEAR
,.,O
,[,O
,5,O
,],O
,D.,B-AUTHOR
,Eberly,I-AUTHOR
,",",O
,``,O
,Quaternion,B-TITLE
,Algebra,I-TITLE
,and,I-TITLE
,Calculus,I-TITLE
,'',O
,",",O
,Magic,B-PUBLISHER
,Software,I-PUBLISHER
,Inc.,I-PUBLISHER
,",",O
,http,B-URL
,:,I-URL
,www.magic-software.com,I-URL
,",",O
,March,B-MONTH
,1999.,B-YEAR
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,-Revision_history:2003,O
,05,O
,28,O
,:,O
,Etienne,O
,Lachance,O
,-Added,O
,functions,O
,Slerp,O
,",",O
,Slerp_prime,O
,",",O
,Squad,O
,",",O
,Squad_prime,O
,.,O
,-Added,O
,the,O
,following,O
,member,O
,functions,O
,:,O
,+=,O
,",",O
,-=,O
,",",O
,=,O
,",",O
,=,O
,",",O
,Exp,O
,",",O
,d_dt,O
,",",O
,Ln,O
,",",O
,Ln_4,O
,",",O
,E2004,O
,05,O
,21,O
,:,O
,Etienne,O
,Lachance,O
,-Added,O
,Doxygen,O
,comments.2004,O
,07,O
,01,O
,:,O
,Ethan,O
,Tira-Thompson,O
,-Added,O
,support,O
,for,O
,newmat,O
,'s,O
,use_namespace,O
,define,O
,",",O
,using,O
,ROBOOP,O
,namespace2005,O
,11,O
,06,O
,:,O
,Etienne,O
,Lachance,O
,-,O
,No,O
,need,O
,to,O
,provide,O
,a,O
,copy,O
,constructor,O
,and,O
,the,O
,assignment,O
,operator,O
,(,O
,operator=,O
,),O
,for,O
,Quaternion,O
,class,O
,.,O
,Instead,O
,we,O
,use,O
,the,O
,one,O
,provide,O
,by,O
,the,O
,compiler.2005,O
,11,O
,13,O
,:,O
,Etienne,O
,Lachance,O
,-,O
,operator,O
,and,O
,operator,O
,are,O
,now,O
,non-member,O
,functions,O
,when,O
,one,O
,of,O
,the,O
,operand,O
,is,O
,a,O
,real,O
,.,O
,With,O
,these,O
,modifications,O
,we,O
,support,O
,q2,O
,=,O
,c,O
,q1,O
,and,O
,q2,O
,=,O
,q1,O
,c,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,``,O
Sentence: 256,``,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,--,O
,Approximate,O
,nearest,O
,neighbor,O
,searching,O
,by,O
,kd-tree,O
,search,O
,The,O
,kd-tree,O
,is,O
,searched,O
,for,O
,an,O
,approximate,O
,nearest,O
,neighbor,O
,.,O
,The,O
,point,O
,is,O
,returned,O
,through,O
,one,O
,of,O
,the,O
,arguments,O
,",",O
,and,O
,the,O
,distance,O
,returned,O
,is,O
,the,O
,squared,O
,distance,O
,to,O
,this,O
,point,O
,.,O
,The,O
,method,O
,used,O
,for,O
,searching,O
,the,O
,kd-tree,O
,is,O
,an,O
,approximate,O
,adaptation,O
,of,O
,the,O
,search,O
,algorithm,O
,described,O
,by,O
,Friedman,B-AUTHOR
,",",O
,Bentley,B-AUTHOR
,",",O
,and,O
,Finkel,B-AUTHOR
,",",O
